"ID","Sex","Age","Salary"
7510,"Male",31,2046
7511,"Male",32,8063
7512,"Male",36,4183
7513,"Male",30,4473
7514,"Male",31,4622
7515,"Male",30,7141
7516,"Male",38,7347
7517,"Male",35,6063
7518,"Male",32,2563
7519,"Male",39,8093
7520,"Male",30,3958
7521,"Male",34,2877
7522,"Male",34,4421
7523,"Male",30,3322
7524,"Male",34,5053
7525,"Male",34,7045
7526,"Male",32,4204
7527,"Male",39,4032
7528,"Male",32,2065
7529,"Male",33,2455
7530,"Male",31,1102
7531,"Male",35,3020
7532,"Male",36,7253
7533,"Male",33,5413
7534,"Male",31,6268
7535,"Male",31,2901
7536,"Male",36,2771
7537,"Male",38,3763
7538,"Male",33,3268
7539,"Male",30,4114
7540,"Male",34,3925
7541,"Male",33,3221
7542,"Male",31,2720
7543,"Male",30,2036
7544,"Male",35,2431
7545,"Male",34,2839
7546,"Male",39,4152
7547,"Male",30,5352
7548,"Male",35,2448
7549,"Male",36,2150
7550,"Male",35,1374
7551,"Male",37,9004
7552,"Male",32,3470
7553,"Male",34,5003
7554,"Male",39,4424
7555,"Male",33,5510
7556,"Male",35,4692
7557,"Male",38,3809
7558,"Male",37,3000
7559,"Male",36,9868
7560,"Male",39,4946
7561,"Male",37,8788
7562,"Male",31,7139
7563,"Male",30,2492
7564,"Male",37,6395
7565,"Male",33,9402
7566,"Male",31,2974
7567,"Male",35,5342
7568,"Male",33,6779
7569,"Male",30,5348
7570,"Male",37,1979
7571,"Male",38,4621
7572,"Male",32,6428
7573,"Male",34,5625
7574,"Male",30,5290
7575,"Male",35,2670
7576,"Male",32,2619
7577,"Male",35,3186
7578,"Male",31,3980
7579,"Male",30,7160
7580,"Male",37,5429
7581,"Male",38,4806
7582,"Male",35,2618
7583,"Male",37,3424
7584,"Male",35,1724
7585,"Male",32,6388
7586,"Male",30,10557
7587,"Male",35,6235
7588,"Male",30,4581
7589,"Male",32,5756
7590,"Male",30,11907
7591,"Male",31,1808
7592,"Male",34,7534
7593,"Male",35,3027
7594,"Male",36,4665
7595,"Male",38,8338
7596,"Male",34,9969
7597,"Male",32,4270
7598,"Male",39,5298
7599,"Male",35,5901
7600,"Male",39,4852
7601,"Male",33,7609
7602,"Male",33,3223
7603,"Male",31,4617
7604,"Male",31,6610
7605,"Male",32,2289
7606,"Male",33,5142
7607,"Male",32,2291
7608,"Male",37,3331
7609,"Male",32,3884
7610,"Male",37,3777
7611,"Male",34,4905
7612,"Male",31,6059
7613,"Male",33,1961
7614,"Male",38,12230
7615,"Male",39,8336
7616,"Male",35,3021
7617,"Male",36,7655
7618,"Male",36,8328
7619,"Male",38,6819
7620,"Male",38,2959
7621,"Male",39,4508
7622,"Male",32,2901
7623,"Male",39,3103
7624,"Male",33,2759
7625,"Male",38,6812
7626,"Male",39,2894
7627,"Male",30,2867
7628,"Male",30,9389
7629,"Male",37,2625
7630,"Male",37,2675
7631,"Male",35,2573
7632,"Male",38,3496
7633,"Male",34,2427
7634,"Male",32,4614
7635,"Male",37,3716
7636,"Male",36,5640
7637,"Male",32,6107
7638,"Male",31,7666
7639,"Male",34,7739
7640,"Male",37,7570
7641,"Male",33,9012
7642,"Male",32,5928
7643,"Male",36,9091
7644,"Male",38,3222
7645,"Male",36,3181
7646,"Male",35,3088
7647,"Male",32,2375
7648,"Male",36,1948
7649,"Male",37,5696
7650,"Male",34,3499
7651,"Male",35,3370
7652,"Male",35,5698
7653,"Male",30,7633
7654,"Male",39,7552
7655,"Male",34,4210
7656,"Male",36,5174
7657,"Male",39,3407
7658,"Male",35,2804
7659,"Male",34,12411
7660,"Male",38,3960
7661,"Male",30,2967
7662,"Male",35,2581
7663,"Male",39,4587
7664,"Male",31,7269
7665,"Male",39,2499
7666,"Male",39,11692
7667,"Male",33,4303
7668,"Male",34,4210
7669,"Male",36,7709
7670,"Male",38,15423
7671,"Male",35,5152
7672,"Male",30,3879
7673,"Male",33,3514
7674,"Male",32,3682
7675,"Male",39,2817
7676,"Male",32,2421
7677,"Male",39,8618
7678,"Male",35,5799
7679,"Male",36,6245
7680,"Male",33,3159
7681,"Male",39,3952
7682,"Male",35,1730
7683,"Male",35,3069
7684,"Male",39,2701
7685,"Male",30,7553
7686,"Male",33,3992
7687,"Male",31,6093
7688,"Male",33,34253
7689,"Male",34,1387
7690,"Male",33,4900
7691,"Male",39,6822
7692,"Male",32,2842
7693,"Male",32,4375
7694,"Male",36,6699
7695,"Male",38,4092
7696,"Male",39,7529
7697,"Male",35,4327
7698,"Male",34,6238
7699,"Male",37,6228
7700,"Male",38,4994
7701,"Male",39,7883
7702,"Male",37,2776
7703,"Male",39,3819
7704,"Male",35,4760
7705,"Male",39,2783
7706,"Male",33,5934
7707,"Male",34,8850
7708,"Male",35,9465
7709,"Male",35,8372
7710,"Male",35,6662
7711,"Male",39,5080
7712,"Male",37,5579
7713,"Male",32,3415
7714,"Male",36,7038
7715,"Male",30,3397
7716,"Male",38,2283
7717,"Male",31,7333
7718,"Male",33,1260
7719,"Male",35,3899
7720,"Male",33,3976
7721,"Male",36,11775
7722,"Male",34,5705
7723,"Male",34,1781
7724,"Male",33,6464
7725,"Male",35,5609
7726,"Male",32,4735
7727,"Male",33,4493
7728,"Male",36,7070
7729,"Male",30,2745
7730,"Male",31,3210
7731,"Male",39,5748
7732,"Male",35,4659
7733,"Male",34,7800
7734,"Male",37,2842
7735,"Male",35,2598
7736,"Male",34,2694
7737,"Male",39,9997
7738,"Male",31,6421
7739,"Male",38,2348
7740,"Male",34,5650
7741,"Male",34,6410
7742,"Male",32,8043
7743,"Male",32,1834
7744,"Male",32,4782
7745,"Male",31,3089
7746,"Male",39,8702
7747,"Male",31,1739
7748,"Male",36,2520
7749,"Male",38,2894
7750,"Male",37,4718
7751,"Male",34,3175
7752,"Male",30,3253
7753,"Male",38,4290
7754,"Male",39,2199
7755,"Male",33,2407
7756,"Male",35,3840
7757,"Male",35,3806
7758,"Male",37,5214
7759,"Male",37,7585
7760,"Male",31,2538
7761,"Male",35,2357
7762,"Male",37,3927
7763,"Male",38,8976
7764,"Male",31,5732
7765,"Male",32,7900
7766,"Male",35,6447
7767,"Male",30,1569
7768,"Male",33,1654
7769,"Male",32,8014
7770,"Male",38,5470
7771,"Male",36,2006
7772,"Male",36,3887
7773,"Male",31,1595
7774,"Male",30,7399
7775,"Male",37,6750
7776,"Male",32,2963
7777,"Male",39,3679
7778,"Male",38,6273
7779,"Male",38,2903
7780,"Male",32,7943
7781,"Male",39,3033
7782,"Male",37,5908
7783,"Male",35,1581
7784,"Male",35,3042
7785,"Male",38,7622
7786,"Male",35,2631
7787,"Male",39,5362
7788,"Male",30,4795
7789,"Male",35,3353
7790,"Male",37,4660
7791,"Male",35,5815
7792,"Male",36,3140
7793,"Male",30,7493
7794,"Male",31,7653
7795,"Male",30,7943
7796,"Male",38,5248
7797,"Male",39,4199
7798,"Male",38,9167
7799,"Male",31,3787
7800,"Male",35,2563
7801,"Male",33,9330
7802,"Male",36,2026
7803,"Male",33,3347
7804,"Male",33,4429
7805,"Male",34,1640
7806,"Male",36,2733
7807,"Male",36,7725
7808,"Male",33,3912
7809,"Male",31,1954
7810,"Male",38,4781
7811,"Male",36,4058
7812,"Male",39,3370
7813,"Male",36,5411
7814,"Male",32,7376
7815,"Male",35,2608
7816,"Male",33,4106
7817,"Male",36,6554
7818,"Male",33,9634
7819,"Male",33,4618
7820,"Male",37,4927
7821,"Male",37,4797
7822,"Male",30,4527
7823,"Male",34,5264
7824,"Male",37,2053
7825,"Male",37,4263
7826,"Male",31,6302
7827,"Male",39,3213
7828,"Male",38,4241
7829,"Male",38,4732
7830,"Male",32,2716
7831,"Male",30,5945
7832,"Male",37,2774
7833,"Male",39,2617
7834,"Male",31,4310
7835,"Male",49,4029
7836,"Male",43,8062
7837,"Male",49,3395
7838,"Male",41,5292
7839,"Male",49,3513
7840,"Male",41,4433
7841,"Male",41,1690
7842,"Male",40,4197
7843,"Male",43,9850
7844,"Male",48,5674
7845,"Male",44,3093
7846,"Male",45,5328
7847,"Male",44,4408
7848,"Male",48,2575
7849,"Male",44,4315
7850,"Male",46,7777
7851,"Male",40,4476
7852,"Male",42,3755
7853,"Male",43,5659
7854,"Male",45,7437
7855,"Male",43,1712
7856,"Male",40,2671
7857,"Male",44,4482
7858,"Male",48,4176
7859,"Male",41,2205
7860,"Male",45,3134
7861,"Male",40,3640
7862,"Male",44,3101
7863,"Male",49,4972
7864,"Male",44,2737
7865,"Male",40,5365
7866,"Male",49,10924
7867,"Male",43,5428
7868,"Male",42,6573
7869,"Male",49,4033
7870,"Male",48,11665
7871,"Male",43,5192
7872,"Male",40,9188
7873,"Male",41,3100
7874,"Male",44,3146
7875,"Male",47,3005
7876,"Male",47,4907
7877,"Male",47,3909
7878,"Male",44,7046
7879,"Male",41,5696
7880,"Male",46,10820
7881,"Male",40,6243
7882,"Male",40,5017
7883,"Male",44,6843
7884,"Male",46,4772
7885,"Male",43,5899
7886,"Male",49,2349
7887,"Male",49,4534
7888,"Male",47,3855
7889,"Male",44,3430
7890,"Male",45,7422
7891,"Male",48,11958
7892,"Male",44,2991
7893,"Male",46,5939
7894,"Male",45,9773
7895,"Male",42,6727
7896,"Male",47,3177
7897,"Male",48,5237
7898,"Male",48,2964
7899,"Male",47,9289
7900,"Male",44,5668
7901,"Male",47,4229
7902,"Male",45,8179
7903,"Male",46,4123
7904,"Male",46,4982
7905,"Male",43,5333
7906,"Male",43,4589
7907,"Male",45,4867
7908,"Male",47,3601
7909,"Male",46,17228
7910,"Male",44,5959
7911,"Male",49,3399
7912,"Male",47,6766
7913,"Male",48,3708
7914,"Male",43,4586
7915,"Male",40,13863
7916,"Male",43,3618
7917,"Male",48,8108
7918,"Male",46,6957
7919,"Male",47,9914
7920,"Male",44,1703
7921,"Male",48,5790
7922,"Male",46,1632
7923,"Male",44,10271
7924,"Male",41,6230
7925,"Male",44,8790
7926,"Male",42,3567
7927,"Male",47,6718
7928,"Male",47,3357
7929,"Male",48,9122
7930,"Male",47,5744
7931,"Male",49,5804
7932,"Male",43,3462
7933,"Male",45,4899
7934,"Male",45,6496
7935,"Male",45,2457
7936,"Male",40,9034
7937,"Male",49,7598
7938,"Male",47,6657
7939,"Male",44,5511
7940,"Male",41,3892
7941,"Male",45,5168
7942,"Male",44,6428
7943,"Male",46,5820
7944,"Male",47,8886
7945,"Male",48,3265
7946,"Male",40,2247
7947,"Male",43,3454
7948,"Male",46,5626
7949,"Male",49,6285
7950,"Male",41,2246
7951,"Male",43,4536
7952,"Male",44,4783
7953,"Male",43,7120
7954,"Male",41,4168
7955,"Male",46,4853
7956,"Male",46,2451
7957,"Male",49,3689
7958,"Male",49,6452
7959,"Male",48,5330
7960,"Male",44,2516
7961,"Male",41,9615
7962,"Male",41,11644
7963,"Male",46,6913
7964,"Male",40,5933
7965,"Male",41,10591
7966,"Male",43,3897
7967,"Male",44,9261
7968,"Male",47,5108
7969,"Male",43,5315
7970,"Male",42,4814
7971,"Male",46,3955
7972,"Male",42,6911
7973,"Male",49,2951
7974,"Male",47,6442
7975,"Male",41,5650
7976,"Male",44,8344
7977,"Male",49,5801
7978,"Male",43,13297
7979,"Male",47,4202
7980,"Male",44,17943
7981,"Male",41,3810
7982,"Male",49,3071
7983,"Male",44,3991
7984,"Male",42,6899
7985,"Male",49,6180
7986,"Male",49,2651
7987,"Male",40,3093
7988,"Male",43,4656
7989,"Male",46,2245
7990,"Male",46,3778
7991,"Male",40,4794
7992,"Male",44,7767
7993,"Male",40,2766
7994,"Male",40,7859
7995,"Male",46,2801
7996,"Male",48,6188
7997,"Male",45,6552
7998,"Male",48,3723
7999,"Male",44,3771
8000,"Male",45,4229
8001,"Male",47,5788
8002,"Male",47,4974
8003,"Male",48,3336
8004,"Male",48,3681
8005,"Male",43,5639
8006,"Male",42,2596
8007,"Male",45,5831
8008,"Male",46,7436
8009,"Male",41,2972
8010,"Male",42,4133
8011,"Male",40,3346
8012,"Male",40,3798
8013,"Male",42,2001
8014,"Male",46,11432
8015,"Male",45,14907
8016,"Male",46,6129
8017,"Male",46,3368
8018,"Male",45,3264
8019,"Male",40,4664
8020,"Male",46,6197
8021,"Male",41,8566
8022,"Male",48,5302
8023,"Male",44,5292
8024,"Male",44,3278
8025,"Male",48,2849
8026,"Male",43,2959
8027,"Male",48,5885
8028,"Male",47,4041
8029,"Male",41,7934
8030,"Male",42,6320
8031,"Male",47,2171
8032,"Male",48,15583
8033,"Male",48,6921
8034,"Male",40,4460
8035,"Male",46,10267
8036,"Male",42,4545
8037,"Male",40,7722
8038,"Male",40,9252
8039,"Male",47,5830
8040,"Male",48,3831
8041,"Male",47,5769
8042,"Male",42,4856
8043,"Male",42,5725
8044,"Male",43,4331
8045,"Male",48,2917
8046,"Male",47,4441
8047,"Male",48,3670
8048,"Male",44,3027
8049,"Male",41,3888
8050,"Male",49,2523
8051,"Male",40,9355
8052,"Male",44,9142
8053,"Male",45,3771
8054,"Male",45,2807
8055,"Male",48,4471
8056,"Male",41,2253
8057,"Male",45,4891
8058,"Male",45,2581
8059,"Male",48,3684
8060,"Male",45,5783
8061,"Male",42,3244
8062,"Male",41,2702
8063,"Male",48,10713
8064,"Male",40,8610
8065,"Male",43,6295
8066,"Male",42,4681
8067,"Male",49,3335
8068,"Male",46,7873
8069,"Male",45,6806
8070,"Male",49,7625
8071,"Male",42,4696
8072,"Male",44,4157
8073,"Male",40,5599
8074,"Male",41,5549
8075,"Male",48,2570
8076,"Male",46,5689
8077,"Male",40,10046
8078,"Male",42,4058
8079,"Male",40,7485
8080,"Male",45,21959
8081,"Male",42,5962
8082,"Male",49,6827
8083,"Male",40,7095
8084,"Male",40,4133
8085,"Male",43,6028
8086,"Male",46,2348
8087,"Male",40,5472
8088,"Male",46,2747
8089,"Male",47,8966
8090,"Male",49,6972
8091,"Male",43,7709
8092,"Male",44,5774
8093,"Male",42,8596
8094,"Male",49,2227
8095,"Male",41,7907
8096,"Male",46,6330
8097,"Male",40,4358
8098,"Male",48,7054
8099,"Male",48,14661
8100,"Male",41,7066
8101,"Male",45,5409
8102,"Male",43,2500
8103,"Male",42,6791
8104,"Male",43,9396
8105,"Male",48,4190
8106,"Male",49,5842
8107,"Male",46,5117
8108,"Male",41,5603
8109,"Male",45,5495
8110,"Male",48,6369
8111,"Male",49,5510
8112,"Male",42,2179
8113,"Male",44,2930
8114,"Male",40,17935
8115,"Male",42,5239
8116,"Male",46,1754
8117,"Male",43,6999
8118,"Male",44,2869
8119,"Male",46,3664
8120,"Male",47,5012
8121,"Male",47,15848
8122,"Male",46,3460
8123,"Male",40,4449
8124,"Male",40,7291
8125,"Male",48,6252
8126,"Male",46,3807
8127,"Male",46,3919
8128,"Male",45,3252
8129,"Male",42,5003
8130,"Male",49,3543
8131,"Male",48,6367
8132,"Male",44,1603
8133,"Male",44,4555
8134,"Male",48,1595
8135,"Male",45,5590
8136,"Male",47,4541
8137,"Male",42,2434
8138,"Male",49,3528
8139,"Male",48,6358
8140,"Male",43,4704
8141,"Male",49,6462
8142,"Male",42,6862
8143,"Male",43,4797
8144,"Male",45,1031
8145,"Male",43,2790
8146,"Male",47,1985
8147,"Male",47,1920
8148,"Male",44,3759
8149,"Male",49,2230
8150,"Male",48,2880
8151,"Male",43,4689
8152,"Male",45,7454
8153,"Male",48,3727
8154,"Male",49,7737
8155,"Male",40,4187
8156,"Male",46,3929
8157,"Male",44,7978
8158,"Male",41,7334
8159,"Male",45,7843
8160,"Male",48,3880
8161,"Male",45,6455
8162,"Male",46,4950
8163,"Male",48,2741
8164,"Male",43,9191
8165,"Male",46,2411
8166,"Male",48,4297
8167,"Male",46,8655
8168,"Male",43,7969
8169,"Male",41,7358
8170,"Male",44,3109
8171,"Male",44,1734
8172,"Male",49,6304
8173,"Male",49,3176
8174,"Male",48,5160
8175,"Male",41,2823
8176,"Male",46,2717
8177,"Male",47,16621
8178,"Male",43,9780
8179,"Male",48,4305
8180,"Male",41,2906
8181,"Male",41,847
8182,"Male",45,19998
8183,"Male",45,3745
8184,"Male",41,5011
8185,"Male",45,9472
8186,"Male",41,5935
8187,"Male",45,11398
8188,"Male",47,5082
8189,"Male",41,4166
8190,"Male",46,8981
8191,"Male",47,7721
8192,"Male",45,6981
8193,"Male",49,6236
8194,"Male",42,3794
8195,"Male",42,8634
8196,"Male",47,1581
8197,"Male",40,3390
8198,"Male",41,5189
8199,"Male",41,8145
8200,"Male",45,8651
8201,"Male",44,2017
8202,"Male",41,4825
8203,"Male",48,3650
8204,"Male",43,3960
8205,"Male",41,4357
8206,"Male",46,14145
8207,"Male",40,5551
8208,"Male",49,11108
8209,"Male",47,3033
8210,"Male",42,11299
8211,"Male",43,4524
8212,"Male",44,8119
8213,"Male",42,5353
8214,"Male",41,5440
8215,"Male",49,7289
8216,"Male",43,4124
8217,"Male",47,7535
8218,"Male",42,7173
8219,"Male",43,5307
8220,"Male",49,4373
8221,"Male",40,4900
8222,"Male",41,4365
8223,"Male",43,7449
8224,"Male",43,4158
8225,"Male",40,3205
8226,"Male",41,4848
8227,"Male",42,4235
8228,"Male",49,6963
8229,"Male",44,2468
8230,"Male",49,2638
8231,"Male",40,1761
8232,"Male",47,5115
8233,"Male",46,3090
8234,"Male",41,1896
8235,"Male",40,2796
8236,"Male",47,11282
8237,"Male",47,4034
8238,"Male",42,5337
8239,"Male",43,3631
8240,"Male",46,7973
8241,"Male",43,3157
8242,"Male",43,6661
8243,"Male",44,7879
8244,"Male",47,4064
8245,"Male",45,2884
8246,"Male",41,4329
8247,"Male",45,5216
8248,"Male",40,6032
8249,"Male",45,2500
8250,"Male",41,6902
8251,"Male",40,6819
8252,"Male",40,7437
8253,"Male",40,4188
8254,"Male",42,6063
8255,"Male",45,3224
8256,"Male",48,6436
8257,"Male",49,5282
8258,"Male",46,5514
8259,"Male",40,6840
8260,"Male",43,8417
8261,"Male",40,6646
8262,"Male",47,3180
8263,"Male",41,4733
8264,"Male",48,4252
8265,"Male",49,5662
8266,"Male",42,8792
8267,"Male",40,7402
8268,"Male",42,7650
8269,"Male",41,4399
8270,"Male",42,3180
8271,"Male",42,7854
8272,"Male",49,3252
8273,"Male",48,9932
8274,"Male",48,4984
8275,"Male",42,3444
8276,"Male",46,3569
8277,"Male",48,9420
8278,"Male",47,5480
8279,"Male",41,2597
8280,"Male",47,10631
8281,"Male",48,2854
8282,"Male",45,3711
8283,"Male",49,3059
8284,"Male",42,3379
8285,"Male",48,8876
8286,"Male",41,5732
8287,"Male",41,7677
8288,"Male",43,5793
8289,"Male",49,3708
8290,"Male",49,2432
8291,"Male",42,5749
8292,"Male",43,5531
8293,"Male",42,13389
8294,"Male",41,4007
8295,"Male",46,11554
8296,"Male",42,7547
8297,"Male",44,9450
8298,"Male",45,5584
8299,"Male",43,3526
8300,"Male",49,4706
8301,"Male",46,4761
8302,"Male",45,3788
8303,"Male",48,7958
8304,"Male",44,6121
8305,"Male",45,3393
8306,"Male",43,4172
8307,"Male",46,6206
8308,"Male",46,7170
8309,"Male",48,3793
8310,"Male",44,5926
8311,"Male",49,2399
8312,"Male",46,3497
8313,"Male",49,5845
8314,"Male",44,3871
8315,"Male",43,6970
8316,"Male",40,5181
8317,"Male",46,4856
8318,"Male",43,7189
8319,"Male",40,6390
8320,"Male",48,2922
8321,"Male",49,2090
8322,"Male",41,5378
8323,"Male",44,10201
8324,"Male",49,4817
8325,"Male",47,3299
8326,"Male",48,3335
8327,"Male",49,3585
8328,"Male",49,2204
8329,"Male",47,2829
8330,"Male",47,4321
8331,"Male",48,2903
8332,"Male",46,5102
8333,"Male",43,7515
8334,"Male",47,3191
8335,"Male",46,2953
8336,"Male",48,5249
8337,"Male",45,3962
8338,"Male",41,4152
8339,"Male",46,18155
8340,"Male",48,10308
8341,"Male",47,3107
8342,"Male",40,2206
8343,"Male",49,13342
8344,"Male",40,4502
8345,"Male",47,4142
8346,"Male",41,6966
8347,"Male",41,5962
8348,"Male",44,6541
8349,"Male",45,4688
8350,"Male",47,2604
8351,"Male",43,2406
8352,"Male",43,8557
8353,"Male",43,3667
8354,"Male",45,2877
8355,"Male",44,10058
8356,"Male",45,4956
8357,"Male",41,6248
8358,"Male",45,4787
8359,"Male",46,10013
8360,"Male",48,8993
8361,"Male",44,6285
8362,"Male",49,4715
8363,"Male",41,12943
8364,"Male",49,4963
8365,"Male",47,4171
8366,"Male",49,6783
8367,"Male",49,10495
8368,"Male",46,5468
8369,"Male",41,6078
8370,"Male",43,3629
8371,"Male",46,3576
8372,"Male",40,3032
8373,"Male",43,7865
8374,"Male",44,2539
8375,"Male",46,7386
8376,"Male",44,6325
8377,"Male",47,2189
8378,"Male",41,6148
8379,"Male",49,4739
8380,"Male",42,7124
8381,"Male",41,2900
8382,"Male",46,3459
8383,"Male",42,8621
8384,"Male",46,3508
8385,"Male",46,3361
8386,"Male",40,5576
8387,"Male",46,7360
8388,"Male",41,3647
8389,"Male",41,13764
8390,"Male",49,3190
8391,"Male",43,9439
8392,"Male",47,4507
8393,"Male",48,4508
8394,"Male",46,11647
8395,"Male",42,3925
8396,"Male",45,3190
8397,"Male",47,10240
8398,"Male",46,6021
8399,"Male",42,2931
8400,"Male",49,1060
8401,"Male",46,2216
8402,"Male",48,11541
8403,"Male",46,5521
8404,"Male",41,3666
8405,"Male",45,20999
8406,"Male",44,2834
8407,"Male",46,8248
8408,"Male",49,4840
8409,"Male",49,4479
8410,"Male",46,6116
8411,"Male",43,1922
8412,"Male",41,6467
8413,"Male",46,5968
8414,"Male",44,5063
8415,"Male",40,2064
8416,"Male",47,5376
8417,"Male",43,5914
8418,"Male",41,16748
8419,"Male",41,6617
8420,"Male",41,2924
8421,"Male",43,3822
8422,"Male",46,4065
8423,"Male",47,2155
8424,"Male",49,7992
8425,"Male",44,4130
8426,"Male",46,2635
8427,"Male",43,7302
8428,"Male",43,5182
8429,"Male",40,9034
8430,"Male",45,2197
8431,"Male",42,7094
8432,"Male",41,5716
8433,"Male",47,3011
8434,"Male",42,6526
8435,"Male",47,3982
8436,"Male",45,3043
8437,"Male",43,3416
8438,"Male",45,11153
8439,"Male",42,6719
8440,"Male",45,2651
8441,"Male",44,11116
8442,"Male",48,5454
8443,"Male",47,11866
8444,"Male",49,2308
8445,"Male",40,3132
8446,"Male",49,2714
8447,"Male",44,4952
8448,"Male",46,4762
8449,"Male",49,6018
8450,"Male",44,10433
8451,"Male",40,3976
8452,"Male",40,11013
8453,"Male",49,5285
8454,"Male",47,2789
8455,"Male",42,14210
8456,"Male",40,6941
8457,"Male",45,4583
8458,"Male",45,13796
8459,"Male",48,8276
8460,"Male",47,16560
8461,"Male",42,11244
8462,"Male",43,5940
8463,"Male",49,3361
8464,"Male",49,5448
8465,"Male",45,5414
8466,"Male",48,4241
8467,"Male",49,11097
8468,"Male",40,4962
8469,"Male",42,13073
8470,"Male",48,2238
8471,"Male",45,6083
8472,"Male",43,3581
8473,"Male",48,2653
8474,"Male",42,3473
8475,"Male",48,5675
8476,"Male",43,4552
8477,"Male",48,5587
8478,"Male",49,4406
8479,"Male",40,5970
8480,"Male",46,3300
8481,"Male",43,9525
8482,"Male",49,7358
8483,"Male",48,8508
8484,"Male",44,2357
8485,"Male",46,11677
8486,"Male",44,3237
8487,"Male",44,6349
8488,"Male",46,13191
8489,"Male",43,6267
8490,"Male",44,4518
8491,"Male",48,4608
8492,"Male",47,5726
8493,"Male",49,2571
8494,"Male",43,5719
8495,"Male",47,1083
8496,"Male",43,5941
8497,"Male",49,3083
8498,"Male",49,3544
8499,"Male",49,2929
8500,"Male",46,6809
8501,"Male",48,4431
8502,"Male",44,2889
8503,"Male",40,5959
8504,"Male",42,2944
8505,"Male",48,13405
8506,"Male",44,3630
8507,"Male",46,4192
8508,"Male",45,14583
8509,"Male",48,2037
8510,"Male",48,9018
8511,"Male",47,4712
8512,"Male",48,9813
8513,"Male",46,18536
8514,"Male",42,3004
8515,"Male",40,9532
8516,"Male",43,1316
8517,"Male",44,5731
8518,"Male",49,2287
8519,"Male",46,3785
8520,"Male",49,4262
8521,"Male",45,5823
8522,"Male",44,5939
8523,"Male",49,6622
8524,"Male",49,9705
8525,"Male",47,2397
8526,"Male",43,4062
8527,"Male",49,4019
8528,"Male",40,5278
8529,"Male",43,3574
8530,"Male",45,4865
8531,"Male",46,4411
8532,"Male",42,2019
8533,"Male",49,2653
8534,"Male",40,8815
8535,"Male",49,8982
8536,"Male",43,3080
8537,"Male",40,11444
8538,"Male",41,3036
8539,"Male",45,3230
8540,"Male",44,10792
8541,"Male",42,6731
8542,"Male",48,3802
8543,"Male",42,5160
8544,"Male",48,4400
8545,"Male",44,12124
8546,"Male",44,7390
8547,"Male",40,1991
8548,"Male",43,3499
8549,"Male",41,4094
8550,"Male",43,3086
8551,"Male",40,2861
8552,"Male",48,3951
8553,"Male",47,5973
8554,"Male",41,2031
8555,"Male",45,4433
8556,"Male",46,2772
8557,"Male",49,4785
8558,"Male",48,1980
8559,"Male",48,5623
8560,"Male",49,6038
8561,"Male",44,4334
8562,"Male",47,4901
8563,"Male",47,5171
8564,"Male",43,4721
8565,"Male",41,5915
8566,"Male",41,3109
8567,"Male",45,3728
8568,"Male",46,11563
8569,"Male",44,5117
8570,"Male",41,7470
8571,"Male",45,3898
8572,"Male",44,4670
8573,"Male",40,4849
8574,"Male",43,8692
8575,"Male",46,9193
8576,"Male",40,6491
8577,"Male",40,5193
8578,"Male",44,5594
8579,"Male",42,13760
8580,"Male",42,3711
8581,"Male",43,5418
8582,"Male",44,3421
8583,"Male",40,13249
8584,"Male",41,4811
8585,"Male",46,2752
8586,"Male",48,6496
8587,"Male",44,6815
8588,"Male",47,2305
8589,"Male",40,2360
8590,"Male",40,2243
8591,"Male",46,5514
8592,"Male",41,29053
8593,"Male",41,5427
8594,"Male",46,3797
8595,"Male",40,10130
8596,"Male",49,3262
8597,"Male",49,4906
8598,"Male",48,8197
8599,"Male",40,5209
8600,"Male",46,4788
8601,"Male",43,3269
8602,"Male",48,8323
8603,"Male",43,8659
8604,"Male",48,18213
8605,"Male",49,12653
8606,"Male",49,5552
8607,"Male",42,4021
8608,"Male",48,3777
8609,"Male",47,1994
8610,"Male",42,3819
8611,"Male",46,5729
8612,"Male",43,1699
8613,"Male",44,6187
8614,"Male",42,9703
8615,"Male",41,3394
8616,"Male",49,4842
8617,"Male",41,4810
8618,"Male",47,17225
8619,"Male",49,2793
8620,"Male",49,4807
8621,"Male",48,3111
8622,"Male",43,5612
8623,"Male",47,3009
8624,"Male",44,13811
8625,"Male",40,3984
8626,"Male",49,6136
8627,"Male",48,4016
8628,"Male",44,8866
8629,"Male",49,9605
8630,"Male",42,8943
8631,"Male",43,9638
8632,"Male",43,3469
8633,"Male",46,5382
8634,"Male",46,2894
8635,"Male",41,9478
8636,"Male",40,8457
8637,"Male",41,2499
8638,"Male",41,4906
8639,"Male",41,6286
8640,"Male",49,3939
8641,"Male",41,1625
8642,"Male",43,1161
8643,"Male",43,2798
8644,"Male",45,4470
8645,"Male",49,3899
8646,"Male",41,2612
8647,"Male",40,7132
8648,"Male",45,7704
8649,"Male",41,8144
8650,"Male",44,5854
8651,"Male",48,6068
8652,"Male",47,5424
8653,"Male",42,9621
8654,"Male",49,5942
8655,"Male",41,12645
8656,"Male",40,8649
8657,"Male",44,4401
8658,"Male",43,5426
8659,"Male",45,12095
8660,"Male",49,6855
8661,"Male",45,2679
8662,"Male",47,4104
8663,"Male",42,13818
8664,"Male",46,4684
8665,"Male",48,8050
8666,"Male",49,4095
8667,"Male",47,2838
8668,"Male",44,6241
8669,"Male",42,5534
8670,"Male",44,4974
8671,"Male",41,13908
8672,"Male",43,4102
8673,"Male",42,2578
8674,"Male",47,7857
